#Note: P1-P5 are absolute pressures
#Note: Ullage pressure in tank is 0.75 bar
#Time     P1      P2     P3       P4      P5
0.0102	75578.6	75232.6	74667.5	73617.3	72819.8
0.0103	75692.4	75371.7	74856.0	73914.1	73156.9
0.0104	75817.6	75522.9	75058.4	74224.6	73522.0
0.0105	75951.7	75684.2	75273.5	74553.6	73910.0
0.0106	76091.8	75853.1	75499.1	74900.7	74318.9
0.0107	76235.0	76027.3	75734.5	75263.4	74743.1
0.0108	76379.2	76202.9	75972.3	75638.3	75180.1
0.0109	76525.5	76382.6	76217.0	76026.6	75628.0
0.0110	76674.7	76565.2	76465.2	76415.3	76087.8
0.0111	76824.9	76747.0	76709.7	76793.1	76543.7
0.0112	76972.4	76925.8	76950.7	77165.7	77000.8
0.0113	77118.0	77102.5	77188.4	77532.8	77455.2
0.0114	77255.8	77270.2	77414.9	77881.7	77895.9
0.0115	77386.3	77429.9	77631.9	78218.3	78320.8
0.0116	77511.1	77582.9	77840.0	78540.9	78735.0
0.0117	77630.0	77728.1	78036.6	78846.2	79122.9
0.0118	77742.8	77865.4	78222.0	79131.2	79474.0
0.0119	77845.6	77990.5	78391.7	79395.3	79799.3
0.0120	77934.7	78097.9	78536.2	79618.6	80076.6
0.0121	78009.6	78190.9	78664.4	79823.4	80328.4
0.0122	78072.6	78269.1	78770.9	79984.1	80552.3
0.0123	78117.5	78324.5	78848.0	80102.3	80723.5
0.0124	78151.1	78366.3	78906.4	80197.0	80845.1
0.0125	78176.3	78397.9	78949.5	80263.7	80937.1
0.0126	78185.6	78407.5	78961.3	80285.9	80957.3
0.0127	78174.2	78393.5	78943.9	80264.9	80966.9
0.0128	78149.0	78363.9	78904.0	80198.6	80918.2
0.0129	78102.1	78308.3	78831.7	80082.5	80825.0
0.0130	78042.6	78238.8	78742.0	79945.7	80675.8
0.0131	77975.7	78159.9	78639.7	79797.0	80480.5
0.0132	77901.9	78071.3	78522.5	79625.1	80240.1
0.0133	77819.8	77970.1	78386.5	79423.8	79937.0
0.0134	77728.7	77858.4	78234.7	79192.7	79617.6
0.0135	77621.9	77727.5	78058.1	78924.2	79280.5
0.0136	77500.7	77581.1	77862.2	78622.5	78910.7
0.0137	77368.1	77422.4	77651.9	78298.6	78520.3
